id_client,genre,age,permis_conduire,code_regional,ancien_assure,age_vehicule,vehicule_endommage,prime_annuelle,canal_communication,anciennete,reponse_client
308801,male,45,1,28.0,0,1-2 an,oui,39660.0,35.0,110,0
308802,male,57,1,50.0,0,1-2 an,oui,29880.0,156.0,161,1
308803,femelle,21,1,13.0,0,< 1 an,oui,30845.0,160.0,190,0
308804,male,24,1,15.0,0,< 1 an,no,43588.0,152.0,14,0
308805,femelle,61,1,28.0,0,1-2 an,oui,57667.0,122.0,76,0
308806,femelle,34,1,41.0,1,1-2 an,no,36503.0,152.0,38,0
308807,male,48,1,30.0,0,1-2 an,oui,30618.0,140.0,172,0
308808,femelle,31,1,28.0,1,< 1 an,no,37141.0,152.0,48,0
308809,femelle,64,1,46.0,1,1-2 an,no,27453.0,124.0,176,0
308810,male,29,1,14.0,1,< 1 an,no,18714.0,152.0,179,0
308811,male,67,0,15.0,1,1-2 an,no,2630.0,14.0,169,0
308812,male,28,1,29.0,1,< 1 an,no,40609.0,26.0,262,0
308813,femelle,36,1,28.0,0,1-2 an,oui,88955.0,4.0,90,0
308814,femelle,48,1,8.0,1,1-2 an,no,45724.0,124.0,80,0
308815,male,37,1,15.0,0,1-2 an,oui,2630.0,152.0,163,1
308816,male,47,1,46.0,0,1-2 an,no,33474.0,11.0,275,0
308817,femelle,70,1,28.0,0,1-2 an,oui,59659.0,124.0,290,0
308818,femelle,42,1,28.0,1,1-2 an,no,24871.0,124.0,235,0
308819,femelle,20,1,46.0,1,< 1 an,no,35124.0,160.0,260,0
308820,femelle,51,1,29.0,0,1-2 an,oui,39532.0,135.0,214,0
308821,male,55,1,28.0,1,1-2 an,no,27430.0,26.0,25,0
308822,male,63,1,41.0,1,1-2 an,no,50510.0,26.0,56,0
308823,femelle,31,1,28.0,1,< 1 an,no,44973.0,152.0,275,0
308824,male,24,1,31.0,0,< 1 an,oui,2630.0,152.0,16,0
308825,femelle,23,1,30.0,0,< 1 an,oui,2630.0,160.0,151,0
308826,male,27,1,40.0,1,< 1 an,no,29234.0,152.0,194,0
308827,male,22,1,41.0,1,< 1 an,oui,2630.0,152.0,164,0
308828,male,25,1,41.0,1,< 1 an,no,2630.0,152.0,28,0
308829,male,58,1,6.0,0,1-2 an,oui,27528.0,124.0,14,0
308830,male,32,1,46.0,1,1-2 an,no,30524.0,26.0,106,0
308831,femelle,25,1,14.0,0,< 1 an,oui,20204.0,26.0,263,0
308832,femelle,26,1,47.0,0,< 1 an,oui,30548.0,152.0,292,0
308833,femelle,41,1,46.0,1,1-2 an,no,25180.0,124.0,183,0
308834,male,30,1,3.0,1,< 1 an,no,2630.0,1.0,222,0
308835,male,24,1,43.0,0,< 1 an,oui,30340.0,26.0,173,1
308836,femelle,23,1,16.0,0,< 1 an,oui,2630.0,160.0,163,0
308837,male,26,1,3.0,0,< 1 an,oui,2630.0,160.0,140,0
308838,male,47,1,10.0,0,1-2 an,oui,31610.0,122.0,119,0
308839,male,45,1,28.0,0,1-2 an,oui,30896.0,122.0,63,0
308840,femelle,23,1,30.0,0,< 1 an,no,18487.0,152.0,138,0
308841,male,46,1,46.0,0,> 2 ans,oui,42460.0,124.0,243,1
308842,male,27,1,8.0,0,< 1 an,oui,37340.0,152.0,263,0
308843,male,49,1,33.0,1,1-2 an,no,22476.0,152.0,15,0
308844,femelle,38,1,21.0,1,1-2 an,no,26155.0,152.0,152,0
308845,femelle,53,1,48.0,1,1-2 an,no,2630.0,15.0,75,0
308846,femelle,27,1,41.0,1,< 1 an,no,25538.0,152.0,272,0
308847,femelle,30,1,43.0,0,< 1 an,oui,30209.0,152.0,197,1
308848,male,21,1,6.0,1,< 1 an,no,28489.0,160.0,226,0
308849,male,43,1,28.0,1,1-2 an,no,40403.0,26.0,93,0
308850,male,35,1,36.0,0,1-2 an,oui,2630.0,152.0,55,1
308851,femelle,37,1,46.0,1,1-2 an,no,26466.0,124.0,187,0
308852,male,23,1,37.0,0,< 1 an,oui,32897.0,151.0,83,0
308853,femelle,23,1,10.0,0,< 1 an,oui,33192.0,152.0,39,0
308854,male,23,1,49.0,0,< 1 an,oui,34582.0,152.0,266,0
308855,femelle,37,1,28.0,1,1-2 an,no,44302.0,26.0,258,0
308856,femelle,49,1,28.0,0,> 2 ans,oui,25917.0,124.0,173,0
308857,male,58,1,46.0,0,1-2 an,no,2630.0,156.0,221,0
308858,femelle,21,1,30.0,1,< 1 an,no,26511.0,152.0,286,0
308859,femelle,40,1,39.0,0,1-2 an,oui,61885.0,154.0,287,0
308860,femelle,43,1,8.0,0,1-2 an,no,58757.0,124.0,205,0
308861,male,65,1,8.0,0,1-2 an,oui,36210.0,26.0,138,0
308862,femelle,25,1,39.0,1,< 1 an,no,44579.0,152.0,162,0
308863,male,58,1,36.0,0,1-2 an,oui,34158.0,124.0,100,1
308864,male,22,1,8.0,1,< 1 an,no,51596.0,152.0,110,0
308865,male,38,1,13.0,0,1-2 an,oui,2630.0,156.0,225,0
308866,femelle,54,1,46.0,0,1-2 an,oui,42845.0,26.0,36,0
308867,femelle,40,1,18.0,0,1-2 an,oui,28788.0,154.0,67,0
308868,male,33,1,3.0,1,1-2 an,no,2630.0,156.0,35,0
308869,male,55,1,50.0,0,1-2 an,oui,43269.0,8.0,224,0
308870,male,22,1,15.0,0,< 1 an,oui,40474.0,152.0,165,0
308871,femelle,24,1,15.0,1,< 1 an,no,30786.0,152.0,75,0
308872,male,62,1,14.0,1,1-2 an,no,2630.0,26.0,123,0
308873,male,21,1,41.0,0,< 1 an,oui,30288.0,163.0,122,0
308874,femelle,27,1,18.0,1,< 1 an,no,27858.0,152.0,232,0
308875,male,28,1,35.0,0,< 1 an,oui,40109.0,152.0,274,0
308876,male,20,1,8.0,0,< 1 an,oui,80453.0,160.0,239,0
308877,femelle,40,1,11.0,1,1-2 an,no,15869.0,26.0,142,0
308878,femelle,47,1,28.0,0,1-2 an,oui,51667.0,124.0,161,0
308879,femelle,27,1,28.0,1,< 1 an,no,36522.0,152.0,249,0
308880,femelle,54,1,28.0,0,1-2 an,no,39505.0,26.0,167,0
308881,femelle,40,1,28.0,1,1-2 an,no,37526.0,124.0,154,0
308882,male,55,1,11.0,1,1-2 an,no,2630.0,124.0,124,0
308883,male,39,1,28.0,0,1-2 an,oui,49007.0,52.0,43,0
308884,femelle,32,1,3.0,0,1-2 an,oui,26815.0,154.0,98,1
308885,male,22,1,13.0,0,< 1 an,oui,14578.0,152.0,70,0
308886,femelle,28,1,28.0,1,< 1 an,no,2630.0,124.0,166,0
308887,male,68,1,28.0,0,1-2 an,oui,44719.0,124.0,225,1
308888,femelle,33,1,28.0,0,< 1 an,oui,2630.0,157.0,127,1
308889,male,22,1,47.0,0,1-2 an,oui,34300.0,154.0,29,1
308890,femelle,24,1,32.0,0,< 1 an,oui,30674.0,152.0,25,0
308891,femelle,21,1,46.0,1,< 1 an,no,24252.0,152.0,48,0
308892,male,51,1,46.0,0,1-2 an,oui,22234.0,11.0,74,0
308893,femelle,73,1,28.0,0,1-2 an,oui,28957.0,26.0,106,0
308894,male,48,1,28.0,0,1-2 an,oui,37418.0,124.0,283,0
308895,femelle,42,1,13.0,0,1-2 an,oui,31186.0,26.0,45,0
308896,femelle,36,1,28.0,0,1-2 an,oui,33674.0,31.0,276,1
308897,male,53,1,39.0,1,1-2 an,no,2630.0,124.0,26,0
308898,male,22,1,47.0,1,< 1 an,no,36546.0,152.0,132,0
308899,male,35,1,28.0,1,1-2 an,no,59536.0,26.0,264,0
308900,male,73,1,47.0,0,> 2 ans,oui,47577.0,26.0,119,0
308901,male,67,1,13.0,1,1-2 an,no,27159.0,124.0,194,0
308902,male,38,1,0.0,0,1-2 an,no,2630.0,124.0,168,0
308903,male,65,1,28.0,1,1-2 an,no,29060.0,26.0,241,0
308904,male,27,1,16.0,0,< 1 an,oui,27557.0,163.0,159,0
308905,femelle,42,1,14.0,0,1-2 an,oui,33654.0,124.0,291,0
308906,male,26,1,6.0,1,< 1 an,no,33450.0,152.0,67,0
308907,femelle,74,1,14.0,0,1-2 an,oui,33031.0,124.0,87,0
308908,male,40,1,30.0,0,1-2 an,oui,19464.0,124.0,220,1
308909,male,46,1,47.0,1,1-2 an,no,38725.0,124.0,137,0
308910,male,26,1,15.0,1,< 1 an,no,36972.0,152.0,71,0
308911,femelle,30,1,6.0,1,< 1 an,no,26560.0,152.0,157,0
308912,male,24,1,11.0,1,< 1 an,no,30097.0,152.0,79,0
308913,femelle,46,1,35.0,0,1-2 an,oui,2630.0,26.0,20,1
308914,male,40,1,28.0,0,1-2 an,oui,35039.0,124.0,12,0
308915,male,22,1,35.0,1,< 1 an,no,26019.0,152.0,71,0
308916,male,73,1,28.0,0,> 2 ans,oui,57941.0,122.0,61,0
308917,male,49,1,28.0,0,1-2 an,oui,34983.0,26.0,269,1
308918,femelle,24,1,50.0,1,< 1 an,no,27104.0,152.0,299,0
308919,male,38,1,28.0,0,1-2 an,oui,40351.0,163.0,59,1
308920,femelle,21,1,45.0,1,< 1 an,oui,19899.0,160.0,30,0
308921,femelle,56,1,11.0,1,1-2 an,no,47979.0,124.0,139,0
308922,male,28,1,50.0,1,< 1 an,no,31709.0,152.0,21,0
308923,male,23,1,29.0,1,< 1 an,no,28541.0,152.0,148,0
308924,femelle,61,1,27.0,1,1-2 an,oui,23657.0,26.0,18,0
308925,femelle,27,1,3.0,0,< 1 an,oui,36382.0,152.0,283,0
308926,male,21,1,8.0,1,< 1 an,no,41109.0,160.0,136,0
308927,male,23,1,8.0,0,< 1 an,oui,34680.0,152.0,191,0
308928,femelle,62,1,0.0,0,1-2 an,oui,2630.0,26.0,156,1
308929,femelle,44,1,28.0,0,1-2 an,oui,54160.0,124.0,261,1
308930,male,51,1,28.0,0,> 2 ans,oui,45820.0,124.0,30,0
308931,male,27,1,36.0,1,< 1 an,no,39332.0,151.0,292,0
308932,male,24,1,28.0,1,< 1 an,no,83654.0,152.0,91,0
308933,male,23,1,37.0,1,< 1 an,no,31931.0,152.0,218,0
308934,femelle,23,1,28.0,1,< 1 an,no,41439.0,152.0,236,0
308935,femelle,42,1,48.0,0,1-2 an,oui,2630.0,124.0,33,1
308936,male,29,1,31.0,0,1-2 an,oui,2630.0,154.0,216,0
308937,femelle,24,1,28.0,1,< 1 an,no,35676.0,152.0,69,0
308938,male,58,1,28.0,0,1-2 an,oui,46647.0,26.0,202,0
308939,femelle,35,1,35.0,0,1-2 an,oui,28596.0,4.0,96,0
308940,male,61,1,28.0,0,1-2 an,oui,38779.0,124.0,192,1
308941,femelle,23,1,28.0,0,< 1 an,oui,36944.0,152.0,50,0
308942,femelle,29,1,28.0,1,< 1 an,no,46360.0,152.0,233,0
308943,male,22,1,35.0,1,< 1 an,no,22777.0,152.0,213,0
308944,male,52,1,28.0,1,1-2 an,no,44468.0,26.0,294,0
308945,male,56,1,46.0,1,1-2 an,no,24913.0,26.0,191,0
308946,male,59,1,16.0,1,1-2 an,no,24245.0,152.0,278,0
308947,femelle,31,1,28.0,1,< 1 an,no,42258.0,152.0,12,0
308948,male,49,1,29.0,1,1-2 an,no,30478.0,26.0,172,0
308949,femelle,21,1,9.0,1,< 1 an,no,32037.0,152.0,124,0
308950,male,32,1,5.0,0,< 1 an,oui,22981.0,152.0,225,0
308951,male,54,1,8.0,1,1-2 an,no,54144.0,26.0,220,0
308952,femelle,21,1,8.0,0,< 1 an,oui,55178.0,160.0,136,0
308953,femelle,25,1,18.0,1,< 1 an,no,35346.0,152.0,105,0
308954,male,34,1,3.0,0,1-2 an,oui,2630.0,152.0,56,0
308955,femelle,26,1,6.0,0,< 1 an,oui,2630.0,160.0,139,1
308956,male,22,1,47.0,0,< 1 an,oui,30748.0,152.0,286,0
308957,femelle,34,1,49.0,0,1-2 an,oui,2630.0,156.0,93,0
308958,male,38,1,15.0,0,1-2 an,oui,36300.0,124.0,108,0
308959,male,22,1,8.0,0,< 1 an,oui,37251.0,152.0,106,0
308960,male,26,1,28.0,0,< 1 an,oui,45453.0,152.0,121,0
308961,male,53,1,28.0,0,1-2 an,oui,27997.0,26.0,132,1
308962,male,47,1,10.0,1,1-2 an,no,27602.0,154.0,26,0
308963,male,43,1,12.0,0,1-2 an,oui,24884.0,124.0,294,1
308964,male,25,1,9.0,1,< 1 an,no,41969.0,152.0,161,0
308965,femelle,47,1,28.0,0,1-2 an,oui,63309.0,122.0,217,1
308966,femelle,34,1,28.0,0,1-2 an,oui,34902.0,26.0,206,1
308967,male,34,1,28.0,0,1-2 an,oui,2630.0,154.0,134,0
308968,male,23,1,2.0,0,< 1 an,oui,21746.0,152.0,230,0
308969,male,23,1,6.0,1,< 1 an,no,23613.0,152.0,60,0
308970,male,68,1,24.0,1,1-2 an,no,2630.0,145.0,285,0
308971,femelle,70,1,48.0,0,1-2 an,oui,2630.0,15.0,108,0
308972,male,48,1,28.0,0,> 2 ans,oui,56538.0,26.0,106,1
308973,male,46,1,30.0,0,1-2 an,oui,2630.0,26.0,232,1
308974,male,54,1,28.0,0,1-2 an,oui,29891.0,124.0,296,1
308975,male,24,1,35.0,1,< 1 an,no,34377.0,152.0,163,0
308976,femelle,24,1,36.0,0,< 1 an,oui,42333.0,152.0,253,0
308977,femelle,23,1,34.0,0,< 1 an,oui,32040.0,152.0,272,0
308978,femelle,33,1,28.0,0,< 1 an,oui,28018.0,26.0,160,0
308979,femelle,55,1,35.0,1,1-2 an,no,37130.0,10.0,165,0
308980,male,80,1,28.0,0,> 2 ans,oui,49781.0,122.0,73,0
308981,femelle,27,1,8.0,1,< 1 an,no,38449.0,152.0,267,0
308982,femelle,42,1,41.0,1,1-2 an,no,21092.0,12.0,206,0
308983,femelle,28,1,33.0,1,< 1 an,no,28706.0,152.0,87,0
308984,male,64,1,8.0,0,1-2 an,oui,2630.0,25.0,276,0
308985,male,26,1,30.0,1,< 1 an,no,2630.0,26.0,272,0
308986,male,27,1,8.0,0,< 1 an,oui,30770.0,152.0,174,0
308987,male,24,1,28.0,1,< 1 an,no,39372.0,152.0,42,0
308988,male,50,1,10.0,0,1-2 an,oui,22288.0,124.0,264,0
308989,femelle,40,1,3.0,1,1-2 an,no,41141.0,152.0,50,0
308990,femelle,24,1,15.0,1,< 1 an,no,37462.0,152.0,57,0
308991,male,23,1,33.0,1,< 1 an,no,31719.0,152.0,102,0
308992,femelle,24,1,32.0,0,< 1 an,no,30131.0,152.0,60,0
308993,femelle,47,1,48.0,1,1-2 an,no,2630.0,26.0,19,0
308994,femelle,27,1,11.0,1,< 1 an,no,20770.0,152.0,240,0
308995,femelle,26,1,8.0,0,< 1 an,oui,33733.0,152.0,189,1
308996,femelle,50,1,28.0,1,1-2 an,no,39324.0,61.0,217,0
308997,male,45,1,28.0,0,1-2 an,oui,31921.0,124.0,100,1
308998,femelle,26,1,27.0,1,< 1 an,no,34827.0,152.0,116,0
308999,male,31,1,15.0,1,1-2 an,no,32982.0,124.0,285,0
309000,femelle,23,1,6.0,1,< 1 an,no,32987.0,152.0,234,0
309001,male,28,1,32.0,1,< 1 an,no,26780.0,152.0,70,0
309002,male,76,1,17.0,1,1-2 an,no,39970.0,30.0,263,0
309003,male,71,1,3.0,1,1-2 an,no,48976.0,26.0,103,0
309004,male,45,1,9.0,0,1-2 an,oui,33314.0,127.0,251,0
309005,male,54,1,50.0,0,1-2 an,oui,35751.0,124.0,45,0
309006,femelle,25,1,3.0,1,< 1 an,no,2630.0,152.0,85,0
309007,femelle,43,1,29.0,1,1-2 an,no,30031.0,26.0,272,0
309008,male,44,1,2.0,0,1-2 an,oui,30987.0,26.0,58,0
309009,male,26,1,8.0,1,< 1 an,no,39017.0,152.0,41,0
309010,male,24,1,46.0,1,< 1 an,no,42608.0,152.0,237,0
309011,male,48,1,8.0,0,1-2 an,no,38192.0,25.0,240,0
309012,male,61,1,28.0,0,1-2 an,oui,23483.0,124.0,58,0
309013,male,32,1,50.0,1,1-2 an,no,35611.0,18.0,225,0
309014,male,65,1,28.0,0,1-2 an,oui,2630.0,26.0,201,0
309015,male,26,1,21.0,1,< 1 an,no,24340.0,26.0,145,0
309016,male,56,1,28.0,0,> 2 ans,oui,45709.0,26.0,282,1
309017,femelle,25,1,33.0,0,< 1 an,oui,46627.0,152.0,209,0
309018,femelle,26,1,35.0,1,< 1 an,no,26662.0,152.0,219,0
309019,male,30,1,28.0,0,1-2 an,oui,67805.0,156.0,191,0
309020,male,29,1,10.0,1,< 1 an,no,21929.0,152.0,124,0
309021,femelle,21,1,15.0,0,< 1 an,oui,27661.0,160.0,150,0
309022,femelle,49,1,28.0,0,1-2 an,oui,40685.0,26.0,120,1
309023,femelle,24,1,8.0,1,< 1 an,no,34728.0,152.0,204,0
309024,male,51,1,28.0,0,1-2 an,oui,50848.0,124.0,197,0
309025,male,22,1,41.0,1,< 1 an,no,38579.0,152.0,97,0
309026,femelle,21,1,8.0,1,< 1 an,no,30716.0,152.0,235,0
309027,femelle,33,1,33.0,1,< 1 an,no,2630.0,152.0,40,0
309028,male,57,1,28.0,1,1-2 an,no,33089.0,26.0,255,0
309029,male,44,1,8.0,1,1-2 an,no,41793.0,7.0,239,0
309030,femelle,26,1,28.0,1,< 1 an,no,30476.0,152.0,111,0
309031,femelle,23,1,8.0,1,< 1 an,no,43686.0,152.0,71,0
309032,male,50,1,28.0,0,1-2 an,oui,37264.0,124.0,245,1
309033,femelle,28,1,22.0,1,< 1 an,no,30549.0,152.0,112,0
309034,male,25,1,47.0,1,< 1 an,no,42305.0,152.0,251,0
309035,male,25,1,7.0,1,< 1 an,no,48973.0,26.0,234,0
309036,male,33,1,3.0,0,1-2 an,oui,24736.0,124.0,128,0
309037,femelle,39,1,11.0,0,1-2 an,oui,2630.0,26.0,110,0
309038,male,31,1,14.0,0,< 1 an,oui,25800.0,26.0,118,0
309039,male,49,1,46.0,0,1-2 an,oui,2630.0,156.0,229,0
309040,femelle,35,1,28.0,0,1-2 an,oui,38813.0,124.0,203,1
309041,male,23,1,33.0,1,< 1 an,no,2630.0,152.0,160,0
309042,male,37,1,15.0,0,1-2 an,oui,2630.0,14.0,148,0
309043,male,25,1,28.0,1,< 1 an,no,56490.0,152.0,221,0
309044,male,23,1,8.0,1,< 1 an,no,60335.0,152.0,205,0
309045,male,69,1,24.0,1,1-2 an,no,2630.0,122.0,180,0
309046,femelle,21,1,6.0,1,< 1 an,no,22198.0,152.0,191,0
309047,femelle,38,1,9.0,1,1-2 an,no,29777.0,152.0,96,0
309048,femelle,25,1,32.0,0,< 1 an,no,33544.0,152.0,134,0
309049,male,32,1,28.0,0,< 1 an,oui,26949.0,26.0,289,1
309050,male,44,1,8.0,1,1-2 an,no,37649.0,26.0,251,0
309051,male,58,1,28.0,1,1-2 an,no,37950.0,124.0,54,0
309052,femelle,23,1,13.0,0,< 1 an,oui,26766.0,152.0,141,1
309053,male,50,1,31.0,0,> 2 ans,oui,2630.0,26.0,35,0
309054,femelle,24,1,8.0,1,< 1 an,no,56827.0,152.0,13,0
309055,femelle,33,1,28.0,0,1-2 an,oui,24407.0,26.0,112,0
309056,femelle,37,1,13.0,0,1-2 an,oui,22302.0,124.0,231,0
309057,femelle,22,1,6.0,0,< 1 an,oui,23622.0,152.0,88,0
309058,femelle,24,1,18.0,1,< 1 an,no,25536.0,152.0,39,0
309059,femelle,25,1,35.0,1,< 1 an,no,23511.0,152.0,197,0
309060,male,29,1,41.0,1,< 1 an,no,35368.0,152.0,24,0
309061,femelle,22,1,46.0,1,< 1 an,no,33752.0,160.0,97,0
309062,male,58,1,15.0,1,1-2 an,no,38339.0,124.0,58,0
309063,femelle,22,1,11.0,1,< 1 an,no,19993.0,152.0,89,0
309064,male,24,1,29.0,1,< 1 an,no,36839.0,152.0,198,0
309065,male,59,1,28.0,0,1-2 an,oui,41245.0,124.0,235,1
309066,male,57,1,50.0,0,1-2 an,oui,39698.0,124.0,60,0
309067,femelle,35,1,21.0,1,1-2 an,no,16803.0,152.0,175,0
309068,male,48,1,29.0,0,1-2 an,oui,2630.0,156.0,253,1
309069,femelle,22,1,33.0,1,< 1 an,no,29840.0,152.0,295,0
309070,male,60,1,8.0,1,1-2 an,no,49135.0,154.0,187,0
309071,male,28,1,29.0,1,< 1 an,no,23495.0,152.0,248,0
309072,femelle,51,1,43.0,0,1-2 an,oui,47706.0,26.0,226,0
309073,femelle,34,1,33.0,0,1-2 an,oui,2630.0,156.0,152,0
309074,femelle,49,1,37.0,1,1-2 an,no,40317.0,124.0,201,0
309075,femelle,27,1,41.0,1,< 1 an,no,38638.0,152.0,125,0
309076,male,58,1,28.0,0,> 2 ans,oui,38190.0,26.0,113,0
309077,femelle,26,1,33.0,0,1-2 an,no,48738.0,26.0,77,0
309078,femelle,51,1,28.0,0,1-2 an,oui,32385.0,124.0,205,0
309079,femelle,44,1,46.0,0,1-2 an,oui,44197.0,122.0,196,0
309080,male,24,1,28.0,1,1-2 an,oui,2630.0,158.0,228,0
309081,femelle,22,1,28.0,0,< 1 an,oui,41140.0,152.0,293,0
309082,male,25,1,35.0,0,< 1 an,no,2630.0,152.0,66,1
309083,male,38,1,28.0,1,1-2 an,no,35816.0,29.0,112,0
309084,femelle,61,1,50.0,0,1-2 an,oui,27858.0,63.0,145,0
309085,male,61,1,27.0,0,1-2 an,oui,2630.0,156.0,150,1
309086,femelle,24,1,28.0,1,< 1 an,no,44250.0,155.0,134,0
309087,femelle,21,1,15.0,1,< 1 an,no,33365.0,160.0,163,0
309088,male,38,1,4.0,0,1-2 an,oui,26758.0,124.0,205,0
309089,male,45,1,28.0,0,1-2 an,oui,27946.0,124.0,254,1
309090,femelle,23,1,36.0,1,< 1 an,no,36637.0,152.0,54,0
309091,femelle,23,1,15.0,1,< 1 an,no,32349.0,152.0,19,0
309092,male,29,1,46.0,0,< 1 an,oui,38738.0,124.0,203,0
309093,femelle,44,1,9.0,0,1-2 an,oui,22651.0,124.0,34,0
309094,male,67,1,28.0,1,1-2 an,no,26705.0,26.0,112,0
309095,femelle,39,1,50.0,1,1-2 an,no,32337.0,152.0,197,0
309096,male,26,1,46.0,1,< 1 an,no,28139.0,152.0,199,0
309097,male,68,1,17.0,1,1-2 an,no,32981.0,26.0,268,0
309098,femelle,32,1,33.0,0,1-2 an,oui,30214.0,124.0,287,1
309099,femelle,69,1,28.0,0,> 2 ans,oui,39437.0,124.0,102,0
309100,male,70,1,28.0,0,1-2 an,no,35363.0,124.0,91,0
309101,male,44,1,47.0,0,1-2 an,oui,35817.0,124.0,58,1
309102,femelle,23,1,15.0,0,< 1 an,oui,37620.0,160.0,19,0
309103,male,54,1,4.0,0,1-2 an,oui,23486.0,124.0,211,1
309104,femelle,23,1,11.0,1,< 1 an,no,37014.0,152.0,232,0
309105,male,25,1,36.0,1,< 1 an,no,42452.0,152.0,37,0
309106,femelle,21,1,3.0,1,< 1 an,no,27105.0,160.0,209,0
309107,male,67,1,9.0,1,1-2 an,no,27407.0,26.0,178,0
309108,male,51,1,8.0,0,1-2 an,oui,2630.0,157.0,150,0
309109,male,24,1,25.0,0,< 1 an,no,29393.0,152.0,42,0
309110,femelle,26,1,29.0,1,< 1 an,no,46776.0,152.0,182,0
309111,femelle,25,1,30.0,1,< 1 an,no,58316.0,152.0,17,0
309112,male,39,1,12.0,1,1-2 an,no,15907.0,124.0,61,0
309113,male,41,1,28.0,0,1-2 an,oui,34312.0,124.0,191,0
309114,male,32,1,37.0,1,< 1 an,no,28657.0,152.0,179,0
309115,femelle,25,1,28.0,0,< 1 an,no,47951.0,152.0,171,0
309116,femelle,40,1,28.0,0,1-2 an,oui,41593.0,13.0,19,1
309117,male,23,1,8.0,1,< 1 an,no,38311.0,152.0,106,0
309118,femelle,42,1,14.0,0,1-2 an,oui,26763.0,124.0,174,1
309119,male,38,1,30.0,0,1-2 an,oui,28861.0,152.0,230,0
309120,femelle,33,1,45.0,1,< 1 an,no,21622.0,152.0,144,0
309121,femelle,27,1,46.0,1,< 1 an,no,26283.0,152.0,282,0
309122,male,51,1,28.0,0,1-2 an,oui,39172.0,26.0,131,1
309123,male,31,1,35.0,1,< 1 an,no,27715.0,152.0,24,0
309124,femelle,23,1,30.0,1,< 1 an,no,24819.0,152.0,119,0
309125,male,44,1,39.0,0,1-2 an,oui,40697.0,124.0,119,0
309126,male,23,1,36.0,1,< 1 an,no,39525.0,152.0,182,0
309127,femelle,35,1,28.0,0,1-2 an,oui,37991.0,26.0,47,0
309128,male,27,1,41.0,1,< 1 an,no,36589.0,26.0,76,0
309129,femelle,23,1,37.0,0,< 1 an,no,30566.0,152.0,114,0
309130,male,61,1,28.0,0,1-2 an,oui,47797.0,26.0,131,1
309131,femelle,23,1,37.0,1,< 1 an,no,22189.0,152.0,124,0
309132,male,37,1,28.0,0,1-2 an,oui,29647.0,154.0,146,0
309133,femelle,24,1,29.0,1,< 1 an,no,32617.0,152.0,190,0
309134,male,41,1,28.0,0,1-2 an,oui,34787.0,61.0,64,1
309135,femelle,25,1,39.0,1,< 1 an,no,36962.0,152.0,115,0
309136,male,50,1,28.0,0,> 2 ans,oui,41885.0,26.0,268,0
309137,male,58,1,28.0,0,> 2 ans,oui,59001.0,122.0,131,0
309138,femelle,29,1,33.0,1,< 1 an,no,31130.0,152.0,52,0
309139,male,53,1,48.0,1,1-2 an,no,2630.0,124.0,66,0
309140,femelle,46,1,1.0,0,1-2 an,oui,2630.0,124.0,298,0
309141,male,48,1,8.0,0,1-2 an,no,42743.0,26.0,64,0
309142,femelle,27,1,29.0,1,< 1 an,no,2630.0,152.0,144,0
309143,femelle,68,1,28.0,0,> 2 ans,oui,39361.0,122.0,22,0
309144,male,62,1,28.0,0,1-2 an,oui,40614.0,124.0,221,0
309145,femelle,39,1,28.0,0,1-2 an,oui,33708.0,124.0,77,0
309146,male,22,1,15.0,1,< 1 an,no,35582.0,152.0,231,0
309147,male,37,1,18.0,1,1-2 an,no,26037.0,156.0,239,0
309148,male,24,1,29.0,1,< 1 an,no,37714.0,152.0,221,0
309149,male,25,1,45.0,1,< 1 an,no,32423.0,151.0,55,0
309150,femelle,53,1,21.0,0,1-2 an,oui,39707.0,26.0,45,0
309151,male,39,1,8.0,0,1-2 an,oui,50972.0,124.0,14,0
309152,femelle,42,1,41.0,1,1-2 an,no,29437.0,124.0,73,0
309153,femelle,53,1,29.0,1,1-2 an,no,2630.0,124.0,156,0
309154,femelle,40,1,28.0,1,1-2 an,no,2630.0,124.0,54,0
309155,femelle,24,1,12.0,1,< 1 an,no,50582.0,152.0,41,0
309156,male,41,1,15.0,0,1-2 an,oui,39063.0,26.0,224,0
309157,femelle,21,1,30.0,0,< 1 an,no,42819.0,160.0,255,0
309158,male,21,1,15.0,0,< 1 an,oui,22782.0,160.0,197,0
309159,femelle,37,1,35.0,1,1-2 an,no,34683.0,124.0,162,0
309160,femelle,22,1,8.0,0,< 1 an,no,35720.0,152.0,296,0
309161,femelle,54,1,28.0,0,1-2 an,oui,35789.0,13.0,30,0
309162,femelle,39,1,2.0,1,1-2 an,no,31982.0,124.0,264,0
309163,male,56,1,50.0,0,1-2 an,oui,2630.0,163.0,263,0
309164,femelle,26,1,35.0,1,< 1 an,no,34173.0,160.0,297,0
309165,male,56,1,46.0,0,1-2 an,oui,28624.0,94.0,170,0
309166,femelle,29,1,3.0,1,< 1 an,no,41006.0,152.0,52,0
309167,femelle,23,1,46.0,1,< 1 an,no,33444.0,152.0,41,0
309168,femelle,51,1,27.0,0,1-2 an,oui,33517.0,26.0,77,0
309169,male,42,1,28.0,1,1-2 an,no,32994.0,26.0,103,0
309170,femelle,69,1,17.0,1,1-2 an,no,21295.0,124.0,219,0
309171,femelle,32,1,28.0,1,1-2 an,no,40949.0,122.0,215,0
309172,femelle,21,1,28.0,1,< 1 an,no,33031.0,152.0,286,0
